0,1,2,3,4,5,6,7,8,9,10,11,12,label
-525.77576,138.0014,3.8581145,33.544144,12.247835,7.8836365,7.241782,6.2312956,6.8957977,5.694424,4.0602975,-1.1841025,-0.13112678,0
-556.7846,131.84723,-11.704945,34.274025,7.6554923,11.130305,6.302078,8.307961,10.760636,7.407128,5.4290724,-4.588201,-1.8592618,0
-480.9324,124.417274,2.6098719,32.78147,9.891682,13.868083,-0.7655462,1.9997039,1.1674514,6.0964375,5.493417,0.04536668,-3.6397579,0
-517.59143,148.25082,21.971413,30.132128,9.945966,0.3835826,2.1510026,8.069376,6.418948,6.2447634,3.6228354,-3.1513307,-3.6796865,0
-478.94415,106.09889,25.95613,37.723133,18.61787,12.7672825,7.598773,8.736966,8.124911,4.9081583,5.22381,1.6525286,0.86490214,0
-448.64258,131.75421,13.788535,43.552914,10.940288,13.229126,3.5179877,4.502094,6.52536,4.9879823,5.978828,2.3037355,-1.3714694,0
-589.0155,143.72514,13.007617,37.214527,11.608573,8.264497,10.2098465,11.993041,15.608545,12.764157,10.950406,0.8772545,-0.7856082,0
-457.10287,116.62675,-0.5613094,31.191088,9.581526,14.397705,10.896522,11.90649,11.614157,6.546637,5.912707,1.0426847,-1.2678932,0
-537.8849,136.094,2.7712922,48.252216,13.188744,13.709715,4.318173,4.5143924,7.278819,4.803206,8.627962,0.18505491,0.8195474,0
-514.57294,117.165726,1.5186287,41.33457,14.621077,17.80233,4.825721,5.6454854,3.780074,5.178349,4.5088663,0.9793619,-0.06678442,0
-582.5639,114.09635,16.665884,44.338963,18.729277,15.806897,10.293661,10.206403,8.511263,9.496662,8.859869,3.1512804,1.4078888,0
-619.0101,140.82347,28.276875,40.843792,19.410719,13.177995,11.695425,10.472412,9.82698,5.85256,7.91414,2.0942183,0.15891272,0
-500.68887,113.8441,16.581467,41.038082,19.061388,10.668264,5.339242,7.7064047,8.56281,7.4785,6.2536187,2.7720466,1.7411848,0
-451.48123,103.38309,17.35869,41.680614,9.983187,13.927053,0.80676943,6.9393363,6.1746645,5.2281885,3.5881152,0.031824477,-0.034044467,0
-524.90955,92.46523,21.142527,39.24325,17.12822,17.258167,9.108366,10.342692,9.9024725,7.9419518,7.2598524,2.0530863,1.4338328,0
-623.35077,89.718796,40.477757,43.50671,20.500607,15.651731,12.187015,11.419881,12.994636,5.5221066,7.629088,1.7702141,3.1600485,0
-494.18765,125.95548,24.279701,43.756233,19.78222,9.532043,5.7044425,7.4930453,7.359201,4.1618786,3.6235654,0.38147226,0.8338197,0
-509.8521,119.40586,5.4852233,49.30785,12.174377,16.432974,2.755913,4.952003,5.288578,4.3145432,6.0947,2.198223,-3.436553,0
-515.0439,118.253685,4.062587,47.90318,17.039135,16.148052,3.6161275,5.050377,3.536816,5.437324,5.8031983,2.0027766,1.3127589,0
-562.5408,116.7403,22.702362,47.678913,17.124132,16.644712,6.304962,8.027241,8.200526,10.13333,8.155195,1.3209524,-0.54305845,0
-406.0726,160.7556,26.587439,36.85509,13.342164,1.590569,3.094351,0.7409077,1.1832917,0.13047631,0.6448524,-3.8979206,-5.527176,0
-526.9663,116.380264,43.530766,26.593504,17.452187,8.821304,7.72018,6.07719,6.2531157,6.211705,4.1242504,0.7550347,-0.9434195,0
-473.96365,82.39358,17.82863,20.431887,7.2848663,2.9293096,5.325514,7.1425486,10.321294,12.787579,9.777541,1.5590428,-1.8732939,0
-411.8992,168.09734,14.722154,14.134023,5.115381,-1.4403355,2.7502782,8.54042,12.817606,10.175232,6.9893026,1.0041971,-0.8044929,0
-494.30515,92.1342,16.956356,34.950867,14.047506,11.521266,8.909367,10.720871,11.247188,8.4323635,6.917779,0.728719,-1.1218655,0
-440.1469,102.98484,32.04944,29.501451,20.359707,9.452659,9.868874,9.538738,10.539473,8.770839,5.5356827,2.632851,0.25711104,0
-441.77887,140.19551,25.920528,56.15638,8.832343,11.531134,4.301088,6.919824,11.301915,9.841665,9.112067,0.30670545,-2.5479944,0
-427.18417,135.11234,32.624653,54.850853,10.365801,12.041631,8.216211,5.3938746,10.688044,7.2443843,7.0386934,-0.7172869,-5.3890266,0
-517.5809,118.81106,42.240623,36.527367,20.192375,10.285031,4.7344484,3.8485124,6.803161,7.0780606,3.4521682,1.1104208,0.29279295,0
-437.21176,131.92554,19.791458,61.613018,6.581395,13.647199,6.1391797,8.5039625,8.41478,7.7497663,7.8471923,-1.0609399,-4.357716,0
-435.2967,136.65451,30.521017,44.723854,14.504746,7.693373,10.316098,6.749081,11.454244,10.013092,9.036247,2.6989868,-2.8639557,0
-434.31183,133.11902,23.049908,58.2577,6.176091,12.452354,4.3045254,8.501049,8.377358,6.611743,8.692828,-1.2361766,-5.1854663,0
-440.09372,120.14366,19.207283,44.94123,6.692609,9.133583,6.89825,10.592711,11.995156,7.6157565,8.167578,1.5375481,-2.174881,0
-504.63144,45.35981,13.8175955,54.305553,0.98119384,16.78958,10.014663,16.648088,9.940616,5.966295,5.6213107,0.22827749,-0.15973766,0
-490.3095,75.06357,1.6349301,43.92973,6.6749477,9.182293,4.4940257,11.244636,13.478647,5.962683,3.1035926,-3.356013,-1.3843437,0
-518.3861,110.71678,1.8250316,44.22965,12.8391075,16.286549,1.4161091,2.8821797,0.9602157,1.1290928,3.61902,0.5769738,1.11223,0
-541.6669,119.30593,11.560918,48.16867,12.648181,12.423452,3.0007236,5.5791225,5.724909,5.929318,6.2486663,2.3469398,-1.6864386,0
-528.9513,143.66429,21.249245,32.31433,15.186205,9.342336,5.6729116,6.5335236,9.410035,5.5474124,5.847345,2.4164321,-1.6397066,0
-514.2732,164.31648,3.4164987,41.657345,10.475925,12.406637,5.0653872,6.180053,6.932538,4.721013,6.4561048,1.6770499,0.3103959,0
-378.15268,151.95859,-27.774483,42.993744,7.9757175,18.218498,0.1228848,4.9628286,3.889642,6.6689563,3.8152046,-2.9970386,-4.4085855,0
-581.2503,166.23268,-3.500861,30.278854,20.674257,5.748566,6.453522,10.791922,18.98882,10.265039,11.410586,-1.2711186,-0.42708334,0
-486.6328,190.6582,-26.555336,32.641823,15.286458,7.748876,2.9685721,3.2114358,8.13508,8.458106,13.487649,1.9306476,1.9104424,0
-483.09363,172.4204,-34.394066,33.10594,8.278997,3.394181,0.3177962,6.6703916,8.609285,9.261544,17.493511,5.128194,1.7346058,0
-497.33023,166.99316,-22.95392,22.849972,6.6016407,4.774673,1.9088117,7.7318506,9.813631,9.549387,12.961649,4.570464,0.28339434,0
-425.27628,159.30943,-30.955858,29.050098,0.24220341,6.590191,0.38463023,6.7408853,7.9399214,8.461712,12.244079,4.1056747,-0.41793835,0
-440.71515,129.26006,-47.163704,30.17511,13.42255,6.622401,-6.596552,7.041685,6.5916853,6.4471455,8.426268,1.880705,-5.0615277,0
-523.16205,102.776886,-0.50166005,32.325356,15.821041,10.236545,3.1298332,11.104458,9.368069,6.8962803,6.0646596,0.49328473,-3.7179906,0
-385.76306,107.5652,36.415897,27.713902,18.712173,7.4695916,4.4939914,5.3440704,6.6803355,7.517977,6.658633,2.919691,0.28216147,0
-560.33545,127.88346,-8.470326,41.741653,16.731966,18.136417,6.505766,7.996601,11.37917,8.808997,11.710413,3.9789886,2.717791,0
-579.7346,117.562706,-6.825664,41.750183,16.98423,17.979847,8.403666,10.031092,13.751638,8.576369,10.1408205,4.338384,4.7353697,0
-392.85593,76.47429,13.074225,67.940956,4.1508765,16.216677,-3.389803,6.402401,1.3367589,5.1256523,2.0595791,-3.3818128,-6.473257,0
-386.68527,123.1296,-14.593901,39.065,7.7074885,13.44315,-0.1566675,6.019477,5.943939,6.887432,4.0456395,-4.2903123,-6.146515,0
-591.9943,127.26521,1.382227,39.540073,16.270622,16.245287,7.5384912,7.8097563,12.015578,7.7304945,12.518673,6.6316404,5.200766,0
-474.92752,105.8723,-10.755498,44.766853,12.074341,18.37556,-2.6584845,0.12396094,-2.0234742,0.67191994,3.5024755,5.3675156,1.954076,0
-461.28677,109.95342,-13.130815,39.280224,8.854581,18.602943,-3.540559,1.2942154,-2.0449462,1.3252976,3.6926775,5.4467096,0.721763,0
-449.87064,111.53168,-16.133886,38.913345,4.2521143,12.394385,-8.4317,0.11782001,-1.9137613,2.1019793,3.7001326,5.6752653,0.5348606,0
-468.0286,113.76507,-11.147818,45.299335,8.374244,16.156572,-1.6217389,3.4796557,-0.2795948,0.32824197,4.1193624,3.2016368,-0.27813482,0
-638.6842,128.70702,10.515597,35.363274,22.917688,13.666905,9.376728,9.83902,15.526459,8.975937,15.782034,2.0551767,-1.2263887,0
-485.17188,110.49446,46.89083,30.958735,28.052347,14.762517,8.417156,9.335642,5.4660997,-0.057958182,0.6995483,1.1368173,-3.4823418,0
-573.4571,112.76268,5.552419,40.718765,16.305586,10.566773,7.810031,11.253037,11.535878,6.176345,9.3796625,0.6552526,2.0020921,0
-509.27682,54.995102,14.831453,48.52781,12.411264,12.623408,4.6169915,13.469185,12.30227,8.119968,6.7412,-0.25933027,-0.6119715,0
-541.40826,127.72407,15.274567,43.930622,18.865744,11.657381,7.639227,4.8784666,7.104106,5.442267,4.882871,-0.80496,-0.49651906,0
-322.19293,65.47254,-25.67734,17.424597,-3.5201406,7.900316,-7.096929,3.444822,8.34071,9.731713,5.712727,-6.4478984,-8.281567,0
-519.7857,116.31343,21.279137,38.11944,21.885424,13.093529,7.3573985,6.433818,5.8811793,7.282476,5.1612873,0.87030625,0.72941566,0
-491.45468,145.20885,21.146746,33.877262,13.44563,7.31307,2.3087761,3.8265922,6.1440954,4.406856,3.6846447,-0.62566626,-2.4246194,0
-527.3144,150.92734,11.316769,36.753056,10.994251,10.0395975,6.693005,4.7345886,5.5643525,2.7205637,3.5132935,-1.7022073,-0.9444031,0
-511.94144,119.4881,14.102594,32.659077,9.230611,7.652006,4.289572,3.2126675,1.4799954,2.8722625,1.6693822,-0.8920297,-0.6359585,0
-493.05728,126.288994,22.391474,35.945145,12.260166,7.492419,4.62568,4.992592,4.381515,5.490514,5.3990455,0.97862256,-0.41072667,0
-531.2076,136.52242,-9.085232,38.097412,8.695536,13.557312,2.9535055,2.4967332,8.923487,7.1742487,5.868246,-0.9778791,1.0953822,0
-473.8574,101.695915,17.67641,29.195288,19.08567,10.315785,5.2993555,2.7905977,4.678233,4.891543,5.1073112,0.81349975,1.2389189,0
-454.18546,136.88275,6.105674,44.30472,6.2006927,9.351624,0.6138584,2.1631925,7.128122,4.4116206,2.5774982,-1.3453104,-3.9850714,0
-545.6275,122.059784,6.482122,24.433346,18.475996,12.14085,11.283114,9.169807,9.797007,7.313094,6.521599,1.0118252,0.80778337,0
-472.78036,135.87317,-3.0411127,29.099304,8.712722,7.0390167,1.0262432,3.6971357,5.8062606,7.3572884,4.8107586,-0.9010657,-1.6594039,0
-308.99582,65.79999,-25.626389,17.743877,-1.975829,10.580951,-4.7186723,4.92721,4.9003315,4.3275647,0.5022831,-10.030829,-10.095136,0
-419.87595,155.90242,0.59980214,33.779083,6.829566,5.8328104,-0.5864904,-0.5639313,2.8835444,1.370331,1.4419389,-1.3999755,-1.8651187,0
-606.7662,112.4535,-0.2644928,45.013027,18.710215,18.372545,11.353124,7.2729225,10.375014,5.260236,7.72723,0.37421444,2.130634,0
-458.55856,52.91238,0.16905116,45.821957,6.9838915,15.016527,3.9723654,6.756178,5.441517,7.2094045,8.32823,1.1146412,-0.673928,0
-415.5959,66.18365,4.450097,39.359325,5.080474,9.639294,0.705398,5.9713063,5.37965,7.627225,5.8523264,-2.6800992,-0.5526289,0
-470.39505,116.10973,-13.561951,47.57149,9.942802,14.053019,-2.4134884,-1.3476008,-1.7561005,4.91985,4.322354,2.247789,-0.96756244,0
-441.11414,159.22223,0.9948843,32.863125,5.1839023,7.197147,0.16627848,2.779704,3.680723,1.7143135,0.6423413,-3.5154655,-2.8666213,0
-529.059,123.14375,-3.7620468,35.589214,11.627806,13.547189,7.5652843,7.4483557,7.8239903,6.1254277,5.152909,-0.27264404,0.15723018,0
-485.58777,113.47235,9.016,25.845976,14.080944,7.1664696,3.718517,4.61347,6.4263506,6.430243,3.8967268,0.23414575,0.9110827,0
-542.32715,125.123146,0.32861435,40.293053,12.014428,12.128984,9.246781,8.121506,8.093187,9.0394745,8.963897,1.8545878,3.2050898,0
-438.28696,141.10536,-3.9216065,34.943115,4.007299,6.321605,-2.4055076,2.3649285,5.2395883,4.501039,2.9778779,-0.5086212,-1.3259835,0
-498.4731,133.91797,-5.7460165,36.528088,12.380374,10.561269,4.6619515,3.9533916,8.654174,5.8401785,5.175375,0.3404502,-2.087834,0
-506.03403,105.64575,5.574689,36.604515,19.791958,10.918686,4.8404207,4.3692536,5.5769644,8.2946615,5.632259,0.20104553,0.8357378,0
-390.20212,157.10023,-4.1128654,34.91688,0.3255454,5.6100183,-3.7518613,-0.24065642,3.4870925,1.5774368,0.34616122,-3.557186,-3.1392727,0
-568.7028,126.595604,-5.7633514,44.875435,15.246359,14.437158,7.9057913,7.0191727,9.962801,7.5193276,7.6682057,-0.44832805,1.799556,0
-543.60065,146.15543,-0.7604435,35.41903,16.979713,17.575666,10.466992,6.221729,9.078999,8.663216,7.3072667,0.8539565,-0.57939124,0
-474.7644,129.87297,4.2916236,35.320328,11.896797,10.968285,1.510708,2.746525,4.0892324,6.125232,4.269128,-0.041492272,-0.92893904,0
-527.5861,128.62857,-1.4535795,44.457405,15.260676,13.322013,4.273739,2.5925844,3.004731,5.4707603,5.1906204,-0.48486382,0.93711376,0
-486.77045,122.11882,11.107829,33.619026,10.3431,5.4599314,2.225012,7.067267,8.69033,8.126304,5.032215,1.0963016,-0.6609257,0
-560.2057,147.92088,-5.344495,36.1473,14.045573,13.491208,8.560749,6.6104493,10.364836,6.9304047,10.450512,1.7454026,2.657694,0
-448.0217,135.21951,-2.2495801,40.792892,7.8510094,8.891474,-2.252415,3.2390974,3.0840554,5.426926,5.07639,0.2580312,-0.27860796,0
-493.0449,106.72996,14.192908,29.731611,20.155094,11.22429,4.3531823,2.5129368,6.626669,8.454375,7.6713123,2.3798306,0.5371493,0
-423.20868,110.17795,23.207893,47.770924,14.188965,13.472022,1.3551029,2.005393,-0.6423316,0.973879,0.9124313,-3.4637675,-3.746185,0
-494.04538,130.51991,4.395538,39.856712,9.473751,10.187301,4.3829403,9.081042,9.03834,6.535534,6.548379,1.0203403,0.32355347,0
-547.65753,146.86073,-6.6965733,38.230743,13.004038,16.891262,8.821419,6.9802036,13.062462,7.940182,8.121594,0.8239881,1.8366553,0
-486.90292,127.97609,12.657344,35.13451,11.097819,11.37941,2.8681207,5.5017934,4.8814664,9.788531,4.083287,-0.9804836,-0.32173276,0
-582.5364,129.49246,4.7883906,42.031334,20.41196,13.151175,8.694857,7.5897,11.578878,9.471731,9.104775,1.9489895,0.45079398,0
-473.07147,123.7974,7.024782,34.4889,15.501467,9.135975,1.3050826,3.0593054,4.598652,6.4669075,6.396954,1.9693409,0.7266003,0
-532.04565,138.40884,-10.009897,39.86017,11.262193,13.131116,3.9386797,5.2422986,9.652454,6.567422,7.868513,0.103609286,0.36473566,0
-544.8962,125.16658,10.574639,24.22941,19.438654,11.801271,6.526169,9.1381035,12.440801,10.183065,6.787698,1.7605469,0.48962185,0
-422.22635,142.34425,5.926852,27.56945,6.946016,2.6501002,-3.9895387,-0.8284909,1.4762634,2.4923732,1.9628261,-4.7550282,-3.4880264,0
-546.10394,125.554245,-2.7277806,37.82331,11.62353,13.031418,5.1816893,5.2431417,7.659991,4.9149413,7.211713,1.8120446,0.45998338,0
-428.76596,127.331894,9.598594,32.989265,7.847738,4.6264343,-1.439766,-1.585554,2.6592507,6.143628,5.339963,-1.7683352,-2.1026247,0
-405.5232,90.79989,-9.550702,34.392765,13.307267,20.83572,7.502805,9.641223,7.7143397,5.903905,2.970298,-4.9329453,-5.3283906,0
-570.28815,116.72014,11.176964,37.256924,19.509861,13.87479,7.6263556,6.863243,8.431958,7.9538236,8.765106,2.775102,1.1512507,0
-455.99643,124.21304,39.36246,26.5968,15.895146,6.556799,3.0171065,1.9327233,3.84305,3.8010917,2.0338593,0.109572716,0.72972256,0
-433.51666,117.6634,4.3451347,31.109154,7.176295,8.264984,-3.6501617,1.7182071,0.91830766,2.6880841,4.4865637,-1.2857358,0.39142388,0
-564.47546,135.33783,39.56695,27.401182,20.837122,10.055815,6.1233344,7.2108855,7.819751,6.923159,6.728723,3.3430872,0.02901356,0
-566.1802,152.0106,30.108616,35.94776,21.228798,10.802379,5.9840612,6.8607492,8.860038,6.3210015,4.7289963,-0.2789581,-1.9648011,0
-476.19043,130.78299,6.301821,40.60186,13.142122,14.753654,4.4040504,1.4340003,2.4275255,0.6098086,2.3922925,-1.2939024,-0.32868686,0
-462.8992,108.07228,-13.378122,40.857677,4.1815667,16.691895,-0.005988912,2.7206714,0.836863,0.8265367,1.9583308,-0.9923074,-1.8331623,0
-440.29654,112.17127,-6.8660636,35.49805,9.874581,12.252883,2.9686832,1.1270895,2.6005003,-0.46532148,-0.04029074,-2.778616,-2.202759,0
-487.35638,123.61489,38.468613,23.10533,20.41618,7.3949494,4.0681386,4.584778,3.1193113,2.8868365,1.7115563,-0.5472399,-1.1659435,0
-503.86575,147.89983,20.797937,29.993032,16.159266,7.5804677,3.0502763,0.6569229,3.4825897,3.175046,3.7090936,-1.2354703,-1.1524334,0
-483.86664,115.1239,22.40393,42.432064,15.809709,15.9874,4.078127,6.2898426,6.851708,6.908858,3.1313903,-1.7308856,-2.1042576,0
-521.21423,137.26868,29.358896,29.667526,17.067808,6.327211,5.1711073,1.5066819,2.3723776,3.1779552,1.6844817,-1.0372626,-0.2813376,0
-456.9772,97.19273,-4.827972,43.837883,6.9629965,15.574042,-5.315516,-0.14092715,-6.688661,0.00034113132,-0.76094127,-1.067908,-3.1620166,0
-509.20667,125.76276,21.566322,43.108673,14.639792,12.257868,1.6897209,1.0542704,-0.9333998,1.8095037,-1.3073342,-2.9177918,-3.502411,0
-577.2329,148.26846,26.766537,30.294804,20.051765,11.795535,8.337383,6.675001,6.151672,4.3452225,4.2689667,0.97711843,-1.5401996,0
-618.8946,132.23729,31.693712,33.805927,18.776508,9.447542,6.8231177,9.083341,5.487522,5.540093,8.668575,2.7974932,-3.461068,0
-476.0061,98.000854,43.791065,24.12423,15.9488325,10.668432,8.038598,7.7911057,8.156358,6.256978,3.1048849,-0.71161807,-1.807973,0
-532.36206,114.14907,-16.112526,38.60467,7.648911,16.63254,9.1665,8.727051,8.483662,7.3254375,7.005545,-0.16383968,2.7947445,0
-562.9367,89.717705,-9.075608,50.52404,8.748542,16.62846,6.398706,9.666485,9.82825,7.9085426,7.1827135,2.1663265,4.6571035,0
-524.2622,100.0497,12.944652,32.246044,15.088843,8.546996,7.7455516,5.2023244,7.5629573,5.2024975,3.2764003,0.29918253,-0.14409351,0
-571.2065,94.35532,-6.2333107,48.779858,14.780793,22.118017,10.436575,11.689144,10.499544,6.956774,6.6111493,0.5912104,3.5126054,0
-531.18146,161.63048,26.514324,33.412476,19.932673,6.176346,3.1926465,4.433413,6.5801377,5.392005,1.9270587,-2.355739,-2.4758608,0
-571.41345,114.57558,-1.9876467,46.442482,9.832184,15.89633,8.155808,9.128861,11.221276,6.9077153,7.4093094,0.7789255,2.6080935,0
-547.0021,116.7043,4.7842946,39.42786,16.54557,10.953625,10.8723,10.271636,10.548376,9.364129,9.1899805,-0.09215341,-0.51231676,0
-479.54193,133.1174,15.057099,41.032406,11.635673,12.513462,-0.65647817,2.0530252,0.07680214,4.5016503,2.859494,-1.2230853,-1.5638332,0
-494.501,93.21408,47.38768,39.76251,26.486036,15.617323,12.467437,13.174109,10.115156,6.6569867,7.3203144,3.5519538,-2.3352008,0
-436.82623,134.14337,3.3158755,58.63328,10.129427,11.052127,11.319206,17.473234,9.478356,4.241697,13.326657,3.2429368,-5.481132,0
-458.50687,127.36372,4.533889,64.13813,7.740969,8.591614,11.883347,21.021053,9.916916,3.338296,12.079536,5.1315784,-3.8308434,0
-418.34,144.04672,5.3213053,64.76309,0.8201255,-9.741585,-2.6107752,13.472958,0.4596352,-3.4262707,10.977556,8.221168,-1.9000993,0
-360.4529,109.429375,3.3742044,81.776054,-4.350087,-5.2353015,4.308732,23.040121,-2.89519,-4.336898,11.107905,5.0335436,-6.36532,0
-302.77783,72.843254,-7.619288,73.985344,9.944507,10.81997,0.10155514,19.983572,8.4573555,5.965542,13.83139,6.6100497,-6.2742534,0
-313.24036,55.75151,-14.006725,77.70446,17.207968,15.946095,-1.9698443,17.306566,6.8495193,6.0909433,12.060682,5.4899945,-6.303236,0
-487.55176,144.0462,-0.6036165,40.809196,10.772799,12.601398,2.977189,4.1254745,7.0005813,6.8678656,5.8138247,-3.8675292,-5.1977506,0
-378.49734,59.17072,-3.3957493,85.24729,18.37126,10.16875,-0.6998899,18.544939,6.3968954,3.994377,12.501421,8.108406,-1.1789252,0
-519.3433,144.85747,22.770147,55.359318,13.351905,5.8167567,4.346896,7.242871,2.4677064,0.5289902,7.39831,6.9307647,-0.6524731,0
-453.01392,128.97404,-2.2180128,49.74689,9.028229,-1.5709996,-5.228759,-1.3394719,7.3310103,6.7358623,13.550371,8.432664,1.8370945,0
-483.29163,120.00756,-5.152678,54.66279,7.907037,5.757677,-4.9221253,0.6487694,2.635135,3.1955307,5.8990736,8.932703,1.8975925,0
-453.29764,114.015015,12.742359,44.09294,13.73122,-0.57031226,2.4723217,-3.561445,1.6465728,2.325124,8.731649,9.482437,2.0625355,0
-472.51883,116.77775,-17.540087,52.186592,3.8683631,8.055521,0.849868,0.14393865,-0.5631488,0.808958,5.061829,10.874289,2.9736288,0
-600.09406,134.9679,16.254192,45.51661,13.444852,6.728914,9.132251,5.2250624,11.250623,8.759014,9.487009,3.404807,1.076697,0
-618.0677,145.67204,23.646013,37.72087,21.683632,11.726337,10.434286,6.8632927,11.223671,4.310487,7.8885903,0.52862006,0.34665066,0
-567.5118,107.40912,47.09291,34.568714,24.045439,13.065594,10.459096,8.638433,7.5721374,8.239398,7.6034245,2.0796826,-2.4382186,0
-544.8873,141.03842,52.827297,30.294271,17.244816,1.6344653,-1.1395774,2.797833,8.644548,10.376919,5.429241,-1.4505061,-3.7899525,0
-603.3174,129.03316,7.597846,48.175083,13.185702,10.785067,10.121442,5.815005,11.346463,6.458991,9.820693,0.1602438,0.8540776,0
-536.8291,147.27637,6.9825215,30.365688,9.898867,7.0422893,2.0025306,6.9794636,9.146898,9.913616,9.285843,0.16653594,-2.3750882,0
-579.98114,140.8556,21.70616,33.29453,17.312471,11.280028,8.409949,5.496087,6.3588953,4.4333243,3.1971776,-1.7757375,-1.08876,0
-572.7849,113.79855,10.003507,54.027878,17.939085,20.078337,12.495853,13.30473,11.596708,5.8317943,7.4339576,2.9911256,4.44338,0
-627.47797,128.9221,26.437757,47.669147,20.270836,17.87375,14.510634,12.159203,14.303736,6.452483,8.990761,0.2345373,0.6463717,0
-505.82767,67.26228,38.053207,24.961107,17.239384,11.562615,10.306645,7.9121423,4.2437897,2.9015174,2.216916,-0.034775972,-1.3108753,0
-528.59674,135.05363,36.794685,31.902187,18.864336,6.496224,4.672865,0.79551417,2.0086243,5.9148126,4.6003065,-1.457702,-1.95711,0
-627.65137,147.70052,23.483763,35.588867,25.867445,18.406637,13.444506,6.691653,10.150992,1.3780359,6.801535,-1.0308167,2.3590581,0
-572.91504,114.89694,10.778299,49.142246,26.468788,20.214054,13.140152,13.031221,11.500709,7.319526,8.078196,0.8658127,2.005058,0
-586.7339,131.96312,18.768185,40.27776,24.18235,21.27745,14.989366,13.195569,11.712166,7.9597187,5.295837,0.41832647,-0.11947061,0
-582.9682,144.57848,33.594666,56.31214,22.931356,15.181146,9.89031,10.438197,12.004502,5.673787,4.8226776,-3.187739,-3.6759942,0
-390.88232,73.29186,14.408862,68.89179,2.3139968,15.279347,-3.2273347,6.830315,1.4307337,5.4912477,3.4001315,-1.5594629,-5.8364377,0
-563.6125,128.25214,-4.483783,40.322205,10.983,15.864386,7.9917927,8.191908,10.61872,7.8605733,7.3029804,-1.5671935,1.2509675,0
-458.83307,94.8402,29.21055,43.109493,25.62412,14.058112,4.011872,-1.854184,-0.74183387,0.007271949,2.0220523,-1.2430508,-1.3967155,0
-425.3345,88.5548,12.663266,64.4635,11.953787,14.65964,-3.2662659,3.1346886,-2.6601038,-0.21181296,-0.6761977,-2.4378285,-4.756975,0
-405.8808,80.11047,11.527088,67.55212,8.199194,12.062827,-5.6026993,3.4262965,-1.4251136,-0.6690917,-0.91059875,-2.7827253,-4.2528806,0
-381.07678,84.33298,28.579254,57.2646,-1.3424116,8.461579,-5.2299,1.6643928,-3.451358,-0.19082075,-1.7695841,-4.7491903,-5.4971967,0
-388.0591,109.68271,29.671286,37.543514,1.1737652,5.9453177,-6.4008703,1.9049464,-1.1830474,-1.575841,-3.141325,-6.7714777,-7.0140433,0
-386.264,106.45935,31.658722,31.500328,-2.607742,6.2215977,-5.418986,3.729039,1.3531301,0.91395247,-0.7492838,-4.5096564,-7.034511,0
-365.57812,108.8006,28.903427,37.065792,-3.8408263,4.5007963,-7.284187,2.6275094,0.23155853,-0.4575009,-2.740346,-7.0886064,-7.637463,0
-363.51187,111.55372,35.406025,34.584267,-4.5207033,5.7699466,-5.0065584,3.0145228,1.7121187,2.1973248,-0.4279381,-6.5664706,-6.7138658,0
-592.2625,77.823654,46.802567,43.51869,17.971312,12.601492,7.722771,8.976809,7.608042,6.6375017,3.9914339,0.78564453,-0.8176799,0
-1131.3708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-477.40347,126.110016,4.270148,41.89943,12.954955,16.142178,3.3101497,7.3097835,2.2598066,5.920685,3.571655,1.9202743,-2.108313,0
-482.06174,146.71288,12.454075,37.645668,21.073526,16.537014,2.250553,4.5033607,6.053867,7.1926055,5.778362,-0.94999033,-2.755125,0
-550.5664,159.07355,20.639868,35.81987,15.528431,10.895077,7.279979,6.535581,7.805252,6.206574,6.4332786,0.20055397,-0.4344227,0
-482.81012,131.99484,-5.029334,46.950756,5.5744014,14.4259205,2.781698,8.412166,7.2643065,5.4859385,4.694011,-1.5158802,0.006066938,0
-577.1556,122.57746,-0.2623882,52.70231,14.808516,10.881594,5.247747,7.6660833,10.674274,9.703626,14.539589,6.077921,2.985576,0
-550.6187,120.06308,14.619302,42.27376,14.061715,13.379688,4.315967,5.0449867,7.753122,5.6015787,7.680625,3.8410914,-0.24538064,0
-411.10776,89.76917,21.70111,26.26664,23.104107,7.5236044,1.4253969,-0.42715183,-0.00926057,1.6120895,3.3159804,-0.19940004,-2.641652,0
-578.61816,146.11034,41.911186,35.265312,21.728853,10.552582,5.7275434,6.376952,3.5674644,2.3844197,4.0223923,-0.32652462,-1.2602534,0
-540.14154,120.11377,-14.764744,43.282913,9.359732,14.646798,9.154126,10.292103,9.659625,7.111412,7.2051616,-1.9048828,-0.9428382,0
-427.18237,96.127235,-2.4122167,65.87281,11.768028,20.24567,-2.5059676,8.1113,0.65246356,4.4036517,0.69928443,1.0936959,-2.0842052,0
-579.37823,116.92394,-4.6478734,45.500435,12.722699,11.813779,5.195248,8.184149,11.611691,9.114551,10.003391,-0.37011528,-1.4748746,0
-598.9192,120.62406,10.587534,44.599304,14.762171,17.698708,9.802588,6.5448985,8.910839,6.7714343,9.452819,1.5428342,0.716164,0
-454.23868,99.52601,-6.415775,48.216915,8.082403,17.332699,-3.8783648,1.3265657,-3.3111444,1.1641308,2.851676,1.943404,-3.9554284,0
-538.4057,140.00916,32.341995,28.699112,22.708649,11.640336,8.441813,7.725158,6.892434,8.227494,5.906951,0.68006337,-1.8144549,0
-480.21298,102.64192,29.075191,20.044838,17.747192,8.935859,7.5445323,7.037153,8.353084,8.174306,3.5384758,-1.1612544,-3.0511773,0
